"B_N_Mh" "B_N_Mhb" "C_N_Mh" "C_N_Mhb"
176.913125174728 191.235711892491 288.116047017372 199.754401870249
181.615226027197 202.725394226967 226.810859788962 185.401258229134
174.708903904471 183.672119085269 238.052515349203 179.818411887514
165.271788002695 183.741133241462 248.955700271399 186.957417442619
160.519355154054 177.471815970643 192.474776889125 174.348025118969
157.170862367673 178.078562181753 209.232983255612 180.89206425466
187.009512224306 223.334350486141 252.832710593451 202.457773010154
171.414726703088 188.378442045273 302.766797777254 217.951319751063
166.953324235031 183.758612681111 203.840708047699 179.697460261509
171.436288946264 190.788385299965 213.84964516822 193.158139988442
160.58326331084 185.438446442144 210.764039029163 181.697603146887
168.61408762041 183.392410915652 249.691018019243 186.772325921936
163.225748396863 168.908623587577 196.577453043263 166.471635705781
171.814111676785 176.762907793876 196.938777543943 175.112844497363
171.955749159882 185.54089627911 220.61684268118 187.96523098981
181.892267918914 200.265388476389 240.466349828454 194.172584544192
166.330794606296 180.241055772005 248.34436681383 190.10149129555
173.185830478248 201.343121635371 205.970619744725 196.769472207873
152.936226689303 168.474172238336 189.225293510616 164.161193722394
159.745001645444 170.020797156164 204.775925972944 167.523479289045
155.229643345028 163.595829670566 214.965849111381 171.903843417586
178.935470617812 195.572472502555 234.979090168103 183.863444196226
175.210900476585 183.093923968888 233.119483330223 188.638206257359
168.82620608444 182.128410367651 194.912718300255 173.103172881429
171.46384958651 185.641089858361 232.245804989212 196.720838369938
175.827219249023 213.066749478878 226.56051912857 206.435896799761
172.365027490862 188.220301794783 245.987915643743 193.222292435846
162.025212609184 177.16531502098 229.484282349811 176.307872704998
185.86685717926 218.382966923365 227.052554398356 191.504835035639
154.663206455352 177.917202920407 204.262818337012 178.793326426943
167.88855274227 187.739166327969 216.736287518462 192.782621382038
193.513909838178 248.110124123352 254.048575163847 219.42184430232
168.968981289431 187.897813275144 228.730270361644 191.301201191317
168.171452586691 187.733923872184 225.453830346626 184.914921970839
165.165488627887 175.725307787416 211.53275465947 179.202748605072
180.248274935248 191.771405839867 235.527677608465 191.049243922674
169.913930532573 189.22703368659 216.595327717773 187.664906539275
182.392944159023 207.17938843154 281.337315499564 208.962697143791
181.138481261551 209.187141106984 308.517919026689 219.114428578858
177.538070376523 208.433466671932 330.431315398282 243.446273317293
168.270696472084 179.905354684106 213.954637266424 185.387104349416
173.674741365795 199.441986703235 221.330885714287 188.969458333797
162.833984356949 172.964041460671 203.986687629863 171.970679547549
192.318756980993 255.890656867964 268.340866538561 227.87178216158
175.711588468892 196.739866152984 227.120001892294 192.06204842184
172.097422752358 192.887427733755 224.451709456652 194.889619900223
181.282650819856 202.786721052682 239.602377256766 197.958839860463
168.42181484951 189.773733115907 257.619448913973 200.277973294637
173.526399635774 206.705914073434 205.631193953417 194.241004078811
176.235315815522 191.274127652171 261.030190898642 199.579904537842
161.512826234695 167.2470082052 195.837948933074 168.990635786063
168.021560861814 176.044934187271 215.969122046729 176.351216983859
170.054282065526 183.029968240874 240.07628219219 182.714730316751
208.765516343492 273.494123615213 403.186791776428 281.88240953954
180.667317551993 213.568322633532 242.838902945333 210.626885196275
166.648336229069 186.909504583479 216.990729727934 191.359820125467
166.049384246916 170.538348380187 206.498119855247 168.191752732615
168.254133320921 179.736161640155 211.972188411492 179.507555002696
175.89639866034 203.705387023581 258.684989647392 190.313435849458
189.866073965718 232.998858008832 317.992102897485 250.349866256731
173.53612517689 184.631151061564 220.372873419784 184.475403226147
178.097893369435 190.963236727637 244.064754838134 197.83452804564
189.944398592137 228.981061868959 249.732266008784 227.427753617805
178.588742599319 203.361369006098 297.594956297279 212.965346012455
193.471793610898 229.233167244848 249.846145905028 212.708309797324
169.395394814947 188.040724152139 217.218687288799 194.471695790366
195.58416119371 232.56712448759 281.93239101529 208.05049284954
172.684892195056 185.451823723637 216.571581729373 180.607260828149
187.50027632374 212.499728845791 256.970292952083 198.09755414649
179.187683977219 199.19585337149 199.426917273786 189.092505687632
173.924743665397 199.979829939187 247.10270654466 209.104713899416
182.087817142516 207.136927435733 233.334126459378 203.929633021748
193.615886836248 207.390650442209 285.244023694083 201.758922925137
207.79357716963 281.63563308911 745.079737134842 496.930947778591
175.222478484323 199.285685796434 272.524990897769 212.579263939467
182.313997023009 217.967348592266 253.715841201699 203.416434087101
161.446254030056 175.348772204799 191.384242062871 176.188292023574
169.074564077153 194.006911859767 282.774905359382 192.811520612152
167.536091214557 176.649631586722 250.034023677237 188.564372982002
187.069450372948 213.514735986339 244.698533900998 188.657896348208
165.27418956105 175.800505594742 205.774364912354 176.52186487399
162.181904495065 167.820985445905 202.252986042338 166.650512821141
175.468654494479 194.45005477054 256.724901408523 196.418476455937
171.85055282319 190.417297430582 237.379061233837 187.330477776542
171.217541410085 187.066357574318 223.764337873197 187.374478183728
195.180422365715 220.034486884089 260.667606439985 197.420695952161
181.212976121529 204.987703703866 270.227499177926 204.662991052771
195.287529102726 246.655198172989 334.962529545514 238.495182754248
189.304472235474 207.720396297323 258.909618447506 208.869391231392
159.795122556706 163.88277340017 228.39889943215 176.960580625904
179.215697094864 197.050227847302 224.545702816193 188.731995272485
163.238530770086 172.175491331606 222.462687932905 179.262455102035
166.991572927793 190.206190533683 247.047039426424 196.324495145241
187.281553085592 210.806039752626 262.997515381513 207.859239559542
189.347969742947 227.700805100957 299.635604769879 215.701501141793
176.387733008854 190.821683448574 248.850712833144 194.600554319148
209.272544447234 242.346112012912 275.926051976804 212.452352376885
186.886779509339 202.840341826474 264.309746860739 204.66902470334
208.913185795246 234.474611895513 294.175886600159 226.494625736821
166.012889896226 171.660142487965 237.379372558343 182.530529305328
165.741700602821 182.920637252544 234.067898347088 189.112758566491
179.357609701884 192.295131568516 297.731726262692 209.312688473401
169.885481916948 187.953220648826 224.085470433486 184.374414556282
215.261139445337 270.730065753432 297.138197296042 228.675183867989
190.314890463427 224.833760198577 276.730603201107 220.86499057796
167.238634872674 182.02695699666 205.020405104445 172.744992908004
183.523481584139 209.119254678698 266.487810564252 216.117567532295
190.180636847962 212.471777797736 265.734749114779 194.78760013941
173.445256791711 185.288691534948 212.13331155899 181.054474759548
167.611353249816 181.788670377952 298.544803707347 200.15014741162
169.496444775169 180.145176648991 295.113331299208 207.206927697712
164.630018953438 186.008058945366 223.152423569091 186.800358567108
162.166675080957 168.811713168428 204.462549323866 173.135876270203
176.005686008389 198.297521223656 231.535869781433 194.847252197474
179.878957444027 205.451841727688 303.712138322866 223.781098650232
169.891196833059 201.204297065815 214.49029681983 201.704656041208
169.415289986128 192.834736534983 276.260662084428 196.485398139682
166.902280026952 186.40897406642 245.524471307117 198.807052742972
191.454041532945 208.891728439068 284.937120166299 210.425927921603
164.852223754299 172.234797568939 206.500052280627 174.82893734437
156.050523133148 199.613900105307 211.019427648496 182.611145162583
166.583122435832 181.222568107781 229.314583653998 183.133430581656
160.026508800397 165.590524885974 192.838745023267 166.159886736152
155.742985155817 160.281870587251 176.276766790382 158.266877233781
205.716447977453 277.51232683053 294.775950053555 233.362632445887
170.257676988937 183.384407538927 224.792841447115 185.046844964844
161.776990839869 187.647807386099 217.693878154193 190.131663478891
178.046348619261 208.506345247147 225.551061606975 193.054918646062
179.65781285722 211.480755445372 252.01527256773 208.726322043305
182.607664893387 197.616199336626 222.63409796714 183.647357458542
175.165776986764 188.639286707861 220.223302166455 182.290027033113
178.267631500355 190.31429258442 218.344361643512 191.226755089061
177.581355218788 210.694452302259 308.645649462704 228.395850238742
186.794626081172 247.936591942702 337.238630931626 256.342994637573
170.829593161688 197.172469008704 282.130244817025 215.472910581688
159.270786222899 169.391297709669 238.062675361038 184.261084202273
166.973762585799 193.873692695306 225.935943496987 193.26233745994
160.359860242829 168.4306275257 216.038874558437 172.964700759523
175.554892743992 190.507214503803 258.994629233151 185.252497353722
166.01451380665 178.946284822241 221.575728485022 172.858690586685
168.061453648472 181.818197585997 238.245054172481 186.976825875019
176.924774202138 200.460601584385 251.233549521407 202.451622120992
170.157721828134 188.189986224515 258.115040132911 197.491714491414
160.74044371531 180.122892978292 208.617210984057 177.836384222039
239.767228763855 304.978482399835 497.719938219379 321.329903485799
188.808903899187 218.342335318444 210.6686713676 191.951023122639
174.728613158345 196.446159477228 228.857549618666 192.134496638098
185.588814715142 204.609516494179 328.533708587942 223.430233874813
189.670136624111 195.782292646014 261.262475909828 186.840795794275
168.563768375466 186.102752435172 205.865708703964 179.299620595293
172.551636814977 183.059238147117 235.178251963325 187.072114554985
145.347122788106 147.838221662601 175.558582980225 151.259033451993
169.292219935165 182.65447028761 203.979441247475 183.147863020579
189.16665787075 225.839031687645 241.275969533509 206.457927529938
164.017285424213 182.056292559592 210.960234486085 182.677872388357
175.847258260141 192.220350138537 225.614271201864 187.121516263322
169.280639098227 198.533597164231 258.080973383046 207.786476013988
175.002072670458 188.755604625092 210.762779210423 189.816426370375
181.534739652366 210.877960433406 273.785741897799 224.280358454561
183.743769606934 253.89194290525 251.624310284205 214.547513041987
176.966126050795 232.61827241772 281.906850762576 218.090581795826
164.782247025749 170.181460586283 206.297465919517 173.708430038345
161.386344228864 174.344626620816 192.347986927755 170.615403933719
182.873028281389 203.348402882982 288.670240080207 206.926882377843
196.144957665826 212.675178193568 334.453050072641 220.856658300106
167.877035970389 182.437947073517 201.504621722613 181.955394156229
178.17409953406 197.348724208371 223.494635745165 181.967917340457
159.234677353333 175.372644425376 209.195629278513 175.869645368829
186.653784291284 204.743311497656 319.472900517911 229.16184778075
168.915154835589 172.765992188008 232.320964682757 175.34936542419
194.703027888349 215.009819207672 254.17408373971 197.110738346997
