"n_obs" "em_cl_N" "em_cl_loglike" "em_el_N" "em_el_loglike" "em_pel_N" "em_pel_loglike" "opt_cl_N" "opt_cl_loglike" "opt_el_N" "opt_el_loglike" "opt_pel_N" "opt_pel_loglike"
127 175.952287352645 -716.153561043507 175.952287352645 -716.153561043507 175.484083124238 -716.161889000803 182.826088680022 -98.2140104170484 176.261167585754 -716.153492385096 175.783618954831 -716.161820338407
126 155.374671257761 -709.002946094531 155.374671257761 -709.002946094531 155.246157685875 -709.006075813981 159.370323482906 -97.0977597907238 155.486510981052 -709.002917446337 155.36923549103 -709.006043216611
129 167.964183561289 -730.567698958303 167.964183561289 -730.567698958303 167.407664607477 -730.57603904352 177.547801570558 -100.988308203138 168.339419145654 -730.567605412031 167.752317099218 -730.575951447368
131 196.947323465716 -750.818816091265 196.947323465716 -750.818816091265 195.867727365282 -750.830275907267 209.268605055207 -109.327189849467 197.657877254603 -750.818687087014 196.523536230804 -750.830157852098
113 267.932766679161 -613.713909767501 267.932766679161 -613.713909767501 219.008637655976 -613.959980832611 312.320053780196 -76.479923861442 272.978240761424 -613.713417311573 220.317206731107 -613.959799415222
124 200.70892895163 -700.383777416779 200.70892895163 -700.383777416779 199.756668684911 -700.395838672557 209.745698213527 -99.8011810810619 201.277309158574 -700.383674893644 200.288442588601 -700.3957395039
143 204.803549369351 -822.018872697553 204.803549369351 -822.018872697553 204.032192277121 -822.030860165713 213.250869076572 -109.505909704226 205.23723586624 -822.018786377471 204.460038432742 -822.030773924723
131 487.893274584658 -732.780584899372 487.893274584658 -732.780584899372 349.847908229103 -733.173969778447 552.264619537233 -90.9148571219571 501.4429142755 -732.779833187538 352.499946784829 -733.173718785981
129 157.119827954142 -721.680416831026 157.119827954142 -721.680416831026 156.936760893163 -721.686070538254 161.373621920483 -92.2433055685722 157.251940104061 -721.680379655402 157.049966561241 -721.6860399815
133 183.554962253424 -760.012777806578 183.554962253424 -760.012777806578 183.285500275093 -760.017787449362 189.339330083966 -106.854768313751 183.808355091528 -760.012725196795 183.535204249334 -760.017734604365
135 213.95458640085 -764.249600363819 213.95458640085 -764.249600363819 211.564365595419 -764.277953298643 226.267568883922 -99.1389392056022 214.761886727744 -764.249451130206 212.255471901096 -764.277822254297
130 167.700215430442 -731.40544089366 167.700215430442 -731.40544089366 167.26683602322 -731.414621122933 174.106124628149 -95.9859017923923 167.946627017127 -731.40537701238 167.500610944143 -731.414557775647
127 285.253885707942 -707.412345349413 285.253885707942 -707.412345349413 253.255008749166 -707.544217223294 334.795802636274 -89.1196746408077 291.171524291422 -707.411688132568 255.584872651277 -707.543886242609
130 172.001380775867 -731.243090540659 172.001380775867 -731.243090540659 171.585550318022 -731.252359160596 177.99903825402 -95.7875988096777 172.241181954325 -731.243031837707 171.811852472578 -731.252306578597
136 196.603836046692 -774.365004384325 196.603836046692 -774.365004384325 194.752654270213 -774.386073950093 210.970220002142 -103.41752385948 197.382893488973 -774.364837366937 195.411347062782 -774.38592885358
109 157.136652849409 -593.047410033368 157.136652849409 -593.047410033368 155.720917905307 -593.069816937766 166.357728469748 -78.9840386202892 157.558024241256 -593.047320908489 156.104395843256 -593.069733093673
129 185.209233790286 -718.630951671764 185.209233790286 -718.630951671764 182.680223384114 -718.668512618231 196.427849282553 -88.9278192837375 230.259268450476 -718.94418085536 229.586492350902 -719.10759251456
134 160.035774906845 -771.391155578344 160.035774906845 -771.391155578344 160.008462210456 -771.391650466639 163.765321665298 -112.588968426786 160.142219682929 -771.391116296068 160.115401565462 -771.391612819213
118 178.319037389982 -650.952842782153 178.319037389982 -650.952842782153 177.005500592135 -650.97460814421 186.424458330239 -85.2263139643293 178.735215640992 -650.952766159272 177.390235007455 -650.974535997925
134 174.570380875654 -765.190992595229 174.570380875654 -765.190992595229 174.416583154495 -765.19420601424 179.102684685649 -106.219075115656 174.736796255871 -765.190955853272 174.589284813161 -765.194165103712
114 157.277740578878 -627.753342179612 157.277740578878 -627.753342179612 156.65530895184 -627.7648985934 164.122005736463 -85.1552939007238 157.557769869271 -627.753281828788 156.928997973145 -627.764834949166
125 282.138488861414 -698.770564484809 282.138488861414 -698.770564484809 257.22463637984 -698.901358592057 311.968049158925 -92.168634414315 285.401901656302 -698.770262211069 258.899491926846 -698.901181036769
139 237.775121042533 -795.955024310563 237.775121042533 -795.955024310563 233.21724533513 -795.993745808104 254.77518168504 -107.090293636881 239.05032829825 -795.954855189008 234.273215807346 -795.993597672382
127 164.188777889057 -708.529562998936 164.188777889057 -708.529562998936 163.690902146131 -708.540829875943 170.363412814963 -90.6863096433113 164.422848924257 -708.52950554791 163.915175325903 -708.540774026459
137 179.969060009414 -768.274968239107 179.969060009414 -768.274968239107 178.803325038351 -768.297415789768 188.600392515928 -91.5368559135742 180.325548891823 -768.27488244624 179.129624477195 -768.297336344251
116 137.009586662835 -647.850446730104 137.009586662835 -647.850446730104 136.980217554413 -647.851112932795 140.017639339452 -94.0429288394914 137.076568452906 -647.850425428328 137.044317882676 -647.85109282863
129 184.583474810611 -727.627953686427 184.583474810611 -727.627953686427 182.853638498868 -727.648763244365 197.791791292473 -97.9231864428594 185.259681557316 -727.627811713891 183.436292760166 -727.6486377432
146 217.785202959082 -846.893901434201 217.785202959082 -846.893901434201 216.349497232632 -846.907724660275 233.30851361806 -116.395973837345 218.758860139602 -846.893703470686 217.224104972616 -846.907544872909
134 187.728976606981 -763.926587550781 187.728976606981 -763.926587550781 186.638904775582 -763.940712912805 198.856606044993 -104.837207035036 188.265221211097 -763.926481310555 187.136511825127 -763.940610967656
117 161.664918076586 -655.481993233158 161.664918076586 -655.481993233158 161.100206890304 -655.490340693061 170.385604296872 -95.6154367924882 162.053849143092 -655.481907735336 161.450910378526 -655.490264451711
122 164.588529996208 -678.393520605914 164.588529996208 -678.393520605914 163.963172138324 -678.405831857757 171.737089051006 -89.6261408459903 164.891706922864 -678.39344532859 164.235744414226 -678.405765381255
134 218.922502753066 -756.854016860188 218.922502753066 -756.854016860188 217.342170971682 -756.876964338146 227.74286761498 -97.6318165735181 219.488113433831 -756.853931958137 217.853982945361 -756.876889258487
121 146.710767864154 -684.287206261892 146.710767864154 -684.287206261892 146.68010650321 -684.287826676625 150.001558097753 -101.521761285375 146.802495968341 -684.287178200555 146.769133925331 -684.287799971071
111 154.17680299061 -608.785318788475 154.17680299061 -608.785318788475 153.343387529002 -608.800024729239 161.991713833422 -83.3570962690065 154.50786128031 -608.785246544264 153.640465181713 -608.799959602507
134 160.100196387679 -755.406900036102 160.100196387679 -755.406900036102 159.985679339615 -755.410280339012 163.604148796141 -96.6052282609947 160.191103663884 -755.406874046173 160.085426906303 -755.410250145295
118 199.79730283067 -652.422248460098 199.79730283067 -652.422248460098 192.941572616632 -652.483675157107 218.198028134914 -86.5907176936504 201.040295854041 -652.422063195212 193.808107826121 -652.48353778307
135 308.293876038503 -769.091603820566 308.293876038503 -769.091603820566 285.814541356769 -769.192349705572 342.239820106357 -103.773152855629 312.385473523125 -769.091178799835 288.121646658002 -769.192068482077
128 155.883510677858 -726.679969058875 155.883510677858 -726.679969058875 155.796696361376 -726.68165467004 160.103866933869 -103.103057231146 156.007241035383 -726.67993313322 155.92813166276 -726.681613899051
133 161.244567713788 -753.325457995953 161.244567713788 -753.325457995953 161.141753828587 -753.328363414609 165.23928022054 -100.384965089537 161.365655586905 -753.32542010324 161.254653576665 -753.328329638192
132 169.235236162423 -750.762790214696 169.235236162423 -750.762790214696 169.113840617007 -750.765852453981 173.449850143907 -103.60571352519 169.37827171821 -750.762753424337 169.248124575432 -750.765819304853
125 150.981967375624 -695.705699783789 150.981967375624 -695.705699783789 150.862288265133 -695.709255095558 154.404864241015 -89.6838024099879 151.068454656215 -695.705676416263 150.95472776268 -695.709227735076
121 452.839265689252 -665.725876959165 452.839265689252 -665.725876959165 300.376073662499 -666.199050493498 520.746396762471 -82.2576272712108 466.601522369833 -665.725088133361 302.316267764013 -666.19883363587
145 1621.56644306506 -830.041923783516 1621.56644306506 -830.041923783516 577.408115246668 -831.049508782221 1869.64582228245 -105.047050780662 1753.6034957422 -830.03960793074 582.81316765751 -831.04913912628
119 150.381334515421 -665.609010173671 150.381334515421 -665.609010173671 150.27193243319 -665.611292364836 154.431797176354 -94.340903145491 150.505747504937 -665.608979128261 150.401496082276 -665.611256901105
136 199.738610989931 -787.873195355152 199.738610989931 -787.873195355152 199.324668903364 -787.878077773648 208.872176044901 -116.922669672645 200.257964187472 -787.873084265505 199.831817639525 -787.877966982874
132 183.038225818284 -739.10252060675 183.038225818284 -739.10252060675 181.161754267136 -739.129892475572 195.048879655712 -91.8099102253408 183.619046199309 -739.102382036955 181.642425761101 -739.129775352233
127 323.637296979762 -713.187992406076 323.637296979762 -713.187992406076 288.614090374193 -713.316122070957 366.046498164066 -94.8615702931736 329.54394421575 -713.187480719071 291.44002412104 -713.315823608187
124 226.677166803422 -701.812726296988 226.677166803422 -701.812726296988 224.064875612256 -701.834146520738 241.371864471988 -101.143878368019 227.888927788487 -701.812549139341 225.134696908498 -701.833986596982
128 182.268917680367 -724.486467732183 182.268917680367 -724.486467732183 181.953383763594 -724.492688151656 187.657160169534 -100.668372471781 182.506637955137 -724.486425000873 182.190375331976 -724.492644519099
135 252.441227023594 -768.99271630577 252.441227023594 -768.99271630577 243.003074543874 -769.045371282422 281.870471406482 -103.758439587048 255.14379806636 -768.992336095203 244.852552487471 -769.045088584688
123 173.073920307901 -700.658175274006 173.073920307901 -700.658175274006 172.875232486403 -700.661099619757 179.231747822109 -106.031347128746 173.350770162352 -700.658110647668 173.152202059833 -700.661033702519
125 185.041325147856 -705.035142845384 185.041325147856 -705.035142845384 184.338749360958 -705.045957943039 193.002791960372 -98.7019748518779 185.462701139955 -705.035062361467 184.74250317641 -705.045882477146
131 170.878976708919 -749.554482873216 170.878976708919 -749.554482873216 170.736710943397 -749.557065456904 175.912252788609 -108.248945881183 171.068312566701 -749.554437014829 170.931761687675 -749.557016270678
125 181.687501365606 -704.265432786533 181.687501365606 -704.265432786533 181.174392516994 -704.274400861402 188.564051415214 -97.9532250978247 182.031527580322 -704.265364128082 181.501888494671 -704.27433908259
127 211.751311619044 -711.917562693663 211.751311619044 -711.917562693663 206.86070303631 -711.962620380361 228.719460676359 -93.7924001606754 212.930584787147 -711.917376457931 207.782705016658 -711.962465596675
124 717.833183720078 -698.919085582797 717.833183720078 -698.919085582797 332.060807755679 -699.391949817732 930.821719995119 -97.9500678804556 788.541212226233 -698.916763957244 336.365854292811 -699.391527380407
128 148.640390320829 -727.827024148281 148.640390320829 -727.827024148281 148.630216894942 -727.827220895739 150.903952975554 -104.382362935391 214.29831659714 -732.233481390402 214.023138136165 -732.299190142409
131 204.724664384402 -749.849649004128 204.724664384402 -749.849649004128 202.949007743285 -749.865671960935 219.963463397239 -108.320077522353 205.682258975947 -749.849482506877 203.811789847742 -749.865516412387
139 179.39136740893 -790.629971334979 179.39136740893 -790.629971334979 179.070519309148 -790.637793402788 184.661472623807 -102.0706981297 179.582235203142 -790.629930401773 179.253978422263 -790.637753752889
130 173.124784391371 -736.7740715479 173.124784391371 -736.7740715479 172.950247321741 -736.778223162657 177.797716672262 -101.314748336715 173.308609187152 -736.774029081552 173.122606878383 -736.778185733528
132 158.72775900021 -742.354452152358 158.72775900021 -742.354452152358 158.528461671804 -742.359692284071 163.601821705209 -95.316272393344 158.878109591039 -742.354405113462 158.674897965762 -742.359645836908
130 230.79719341461 -736.919069014787 230.79719341461 -736.919069014787 227.270296897322 -736.951160213856 245.26240756786 -101.179729925044 231.91719262133 -736.918916151986 228.230207238498 -736.95102495103
121 200.335865283634 -672.293461938448 200.335865283634 -672.293461938448 192.967542931866 -672.347033270367 226.875606120097 -89.1024024270367 202.142559696731 -672.293146166286 194.131396805337 -672.346809630073
